[MusicInfo]
Title=B.B.K.K.B.K.K.
Artist=nora2r
Offset=90
BPM=170
[MusicInfoEND]
[NotesInfo]
4,90,0
4,442,0
1,795,0
1,1148,0
4,1501,0
1,1854,0
1,2207,0
4,2913,0
4,3266,0
1,3619,0
1,3972,0
4,4325,0
1,4678,0
1,5031,0
4,5737,0
4,6089,0
1,6442,0
1,6795,0
4,7148,0
1,7501,0
1,7854,0
4,8560,0
4,8913,0
1,9266,0
1,9619,0
1,9972,0
2,9972,0
4,10325,0
3,10501,0
2,10678,0
1,11031,0
2,11031,0
4,11384,0
1,11560,0
3,11737,0
1,11913,0
4,12089,0
1,12266,0
3,12442,0
1,12619,0
2,12795,0
1,12972,0
3,13148,0
1,13325,0
2,13501,0
1,13678,0
3,13854,0
1,14031,0
2,14207,0
1,14384,0
4,14560,0
1,14737,0
2,14913,0
1,15089,0
4,15266,0
1,15442,0
2,15619,0
1,15795,0
3,15972,0
1,16148,0
4,16325,0
3,16325,0
1,16678,0
2,16678,0
1,17031,0
4,17207,0
2,17384,0
4,17560,0
1,17737,0
4,17913,0
2,18089,0
4,18266,0
3,18442,0
4,18619,0
2,18795,0
4,18972,0
3,19148,0
4,19325,0
2,19501,0
4,19678,0
3,19854,0
4,20031,0
1,20207,0
4,20384,0
3,20560,0
4,20737,0
1,20913,0
4,21089,0
3,21266,0
4,21442,0
2,21619,0
4,21795,0
1,22678,0
2,22854,0
3,23031,0
1,23031,0
4,23207,0
1,23384,0
2,23560,0
3,23737,0
1,23737,0
4,23913,0
1,24089,0
2,24266,0
3,24442,0
1,24442,0
4,24619,0
1,24795,0
2,24972,0
3,25148,0
1,25148,0
4,25325,0
4,25501,0
3,25678,0
2,25854,0
4,25854,0
1,26031,0
4,26207,0
3,26384,0
2,26560,0
4,26560,0
1,26737,0
4,26913,0
3,27089,0
2,27266,0
4,27266,0
1,27442,0
4,27619,0
3,27619,0
1,27972,0
2,27972,0
1,28325,0
4,28325,0
3,28501,0
2,28678,0
1,28678,0
4,28854,0
1,29031,0
4,29031,0
3,29207,0
2,29384,0
1,29384,0
4,29560,0
4,29737,0
1,29737,0
2,29913,0
3,30089,0
4,30089,0
1,30266,0
4,30442,0
1,30442,0
2,30619,0
3,30795,0
4,30795,0
1,30972,0
1,31148,0
4,31148,0
3,31325,0
2,31501,0
1,31501,0
4,31678,0
1,31854,0
4,31854,0
3,32031,0
2,32207,0
1,32207,0
4,32384,0
1,33972,0
4,34148,0
3,34325,0
4,34501,0
1,34678,0
4,34854,0
1,35031,0
4,35207,0
2,35384,0
3,35560,0
2,35737,0
3,35913,0
4,36089,0
3,36266,0
1,36442,0
2,36619,0
1,36795,0
4,36972,0
3,37148,0
4,37325,0
1,37501,0
4,37678,0
1,37854,0
4,38031,0
2,38207,0
4,38384,0
2,38560,0
4,38737,0
3,38913,0
3,39089,0
2,39266,0
1,39442,0
4,39619,0
1,39795,0
2,39972,0
1,40148,0
4,40325,0
1,40501,0
4,40678,0
1,40854,0
3,41031,0
2,41207,0
3,41384,0
2,41560,0
1,41737,0
2,41913,0
4,42089,0
3,42266,0
4,42442,0
1,42619,0
2,42795,0
1,42972,0
4,43148,0
1,43325,0
4,43501,0
1,43678,0
3,43854,0
1,44031,0
3,44207,0
1,44384,0
2,44560,0
2,44737,0
3,44913,0
4,45089,0
1,45266,0
2,45266,0
4,45442,0
3,45619,0
4,45795,0
1,45972,0
4,46148,0
4,46501,0
1,46678,0
2,46678,0
3,46854,0
2,47031,0
3,47207,0
4,47384,0
3,47560,0
1,47737,0
2,47913,0
3,48089,0
1,48089,0
4,48266,0
3,48442,0
4,48619,0
1,48795,0
4,48972,0
1,49148,0
4,49325,0
2,49501,0
1,49501,0
4,49678,0
2,49854,0
4,50031,0
3,50207,0
3,50384,0
2,50560,0
1,50737,0
4,50913,0
3,50913,0
1,51089,0
2,51266,0
1,51442,0
4,51619,0
1,51795,0
1,52148,0
4,52325,0
3,52325,0
2,52501,0
3,52678,0
2,52854,0
1,53031,0
2,53207,0
4,53384,0
3,53560,0
2,53737,0
4,53737,0
1,53913,0
2,54089,0
1,54266,0
4,54442,0
1,54619,0
4,54795,0
1,54972,0
4,55501,0
4,55678,0
3,55854,0
1,56207,0
2,56560,0
2,57266,0
1,57442,0
2,57619,0
3,57795,0
4,57972,0
3,58678,0
2,58854,0
3,59031,0
4,59207,0
1,59384,0
4,60089,0
4,60266,0
3,60442,0
2,60619,0
3,60795,0
3,61325,0
4,61501,0
3,61678,0
2,61854,0
1,62031,0
4,62207,0
2,62913,0
