[MusicInfo]
Title=Conflict
Artist=siromaru + cranky
Offset=1480
BPM=160
[MusicInfoEND]
[NotesInfo]
1,2980,0
2,3355,0
3,3730,0
2,4105,0
4,4480,0
3,4855,0
2,5230,0
1,5605,0
3,5980,0
2,6355,0
3,6730,0
4,7105,0
2,7480,0
3,7855,0
1,8230,0
4,8605,0
2,8698,0
1,8792,0
4,8886,0
3,8980,0
1,9355,0
2,9730,0
3,10105,0
2,10480,0
4,10855,0
3,11230,0
2,11605,0
1,11980,0
4,12355,0
3,12730,0
1,13105,0
4,13480,0
3,13573,0
2,13667,0
1,13761,0
2,13855,0
3,13948,0
4,14042,0
1,14136,0
3,14230,0
4,14230,0
4,14605,0
1,14980,0
4,15355,0
3,15355,0
2,15730,0
4,16105,0
1,16105,0
2,16480,0
3,16855,0
4,16855,0
1,17417,0
2,17605,0
3,17792,0
4,17980,0
2,18355,0
3,18355,0
4,18730,0
3,18917,0
1,19105,0
2,19105,0
2,19480,0
2,19761,0
4,19855,0
3,19855,0
2,20230,0
4,20605,0
1,20605,0
3,20980,0
1,21355,0
2,21355,0
4,21730,0
1,21917,0
2,22105,0
3,22105,0
4,22480,0
3,22761,0
2,22855,0
1,22855,0
2,23230,0
3,23605,0
4,23605,0
1,23980,0
4,24355,0
3,24355,0
2,24730,0
1,25105,0
4,25105,0
1,25480,0
4,25573,0
1,25667,0
3,25761,0
4,25855,0
1,25948,0
4,26042,0
3,26136,0
2,26230,0
3,26323,0
2,26417,0
1,26511,0
3,26605,0
2,26698,0
3,26792,0
4,26886,0
1,26980,0
4,27355,0
3,27355,0
2,27730,0
4,28105,0
1,28105,0
2,28480,0
2,28761,0
3,28855,0
4,28855,0
2,29417,0
3,29605,0
4,29792,0
2,29980,0
1,30355,0
4,30355,0
3,30730,0
2,30917,0
1,31105,0
4,31105,0
2,31480,0
1,31761,0
4,31855,0
3,31855,0
2,32230,0
4,32605,0
1,32605,0
2,32980,0
3,33355,0
4,33355,0
2,33542,0
1,33730,0
3,34105,0
2,34105,0
1,34292,0
4,34480,0
3,34480,0
1,34855,0
3,35042,0
4,35230,0
2,35230,0
1,35605,0
4,35605,0
2,35980,0
4,36355,0
3,36355,0
1,36730,0
2,37105,0
3,37105,0
1,37480,0
2,37573,0
3,37667,0
4,37761,0
3,37855,0
2,37948,0
1,38042,0
4,38136,0
3,38230,0
2,38323,0
1,38417,0
4,38511,0
3,38605,0
2,38698,0
1,38792,0
4,38886,0
1,38980,0
2,38980,0
3,39355,0
4,39542,0
1,39730,0
4,39730,0
3,39917,0
1,40105,0
4,40292,0
2,40480,0
4,40480,0
3,40667,0
1,40855,0
4,41042,0
1,41230,0
4,41230,0
2,41417,0
4,41605,0
1,41792,0
3,41980,0
4,41980,0
2,42355,0
1,42542,0
1,42730,0
2,42730,0
3,42917,0
4,43105,0
3,43292,0
1,43480,0
4,43480,0
3,43667,0
2,43855,0
3,44042,0
4,44042,0
1,44136,0
4,44230,0
3,44417,0
2,44605,0
1,44792,0
3,44980,0
4,44980,0
2,45355,0
1,45542,0
3,45730,0
1,45730,0
4,45917,0
2,46105,0
1,46292,0
4,46480,0
3,46480,0
3,46667,0
4,46855,0
2,47042,0
1,47230,0
3,47230,0
1,47417,0
3,47605,0
4,47792,0
1,47980,0
2,47980,0
1,48355,0
3,48542,0
2,48730,0
4,48730,0
1,48917,0
3,49105,0
4,49292,0
2,49667,0
3,49855,0
4,50042,0
2,50230,0
3,50417,0
1,50605,0
2,50792,0
3,50980,0
4,50980,0
1,51355,0
2,51542,0
4,51730,0
1,51730,0
3,51917,0
4,52105,0
1,52292,0
2,52480,0
3,52480,0
1,52667,0
3,52855,0
4,53042,0
2,53230,0
1,53230,0
4,53417,0
3,53605,0
1,53792,0
4,53980,0
2,53980,0
1,54355,0
2,54542,0
4,54730,0
1,54730,0
3,54917,0
4,55105,0
3,55292,0
2,55480,0
3,55480,0
1,55667,0
3,55855,0
4,56042,0
2,56230,0
1,56230,0
1,56417,0
4,56605,0
3,56792,0
2,56980,0
1,56980,0
1,57355,0
3,57542,0
1,57730,0
4,57730,0
2,57917,0
4,58105,0
2,58292,0
3,58480,0
4,58480,0
1,58667,0
2,58855,0
4,59042,0
3,59230,0
2,59230,0
2,59417,0
4,59605,0
3,59792,0
1,59980,0
2,60167,0
3,60355,0
