[MusicInfo]
Title=Fracture
Artist=wa.remixedcelas
Offset=55
BPM=180
[MusicInfoEND]
[NotesInfo]
[Easy]
1,1819,0
2,1819,0
4,2153,0
4,2819,0
3,3486,0
3,4153,0
2,4819,0
2,5486,0
1,6153,0
1,6819,0
3,7486,0
3,8153,0
2,8819,0
2,9486,0
4,10153,0
4,10819,0
1,11486,0
1,12153,0
2,12319,0
4,12486,0
3,12486,0
2,12819,0
2,13486,0
4,14153,0
4,14819,0
1,15486,0
1,16153,0
3,16819,0
3,17486,0
1,17819,0
2,17819,0
4,18153,0
4,18819,0
2,19486,0
2,20153,0
1,20486,0
4,20486,0
3,20819,0
3,21486,0
2,21819,0
4,22153,0
3,22486,0
2,22819,0
4,23153,0
1,23153,0
3,23486,0
2,23819,0
4,24153,0
1,24486,0
3,24486,0
1,24819,0
2,25153,0
4,25486,0
3,25819,0
2,25819,0
4,26153,0
3,26486,0
1,26819,0
4,27153,0
2,27153,0
2,27486,0
3,27819,0
1,28153,0
4,28486,0
2,28819,0
3,29153,0
2,29486,0
4,29819,0
1,29819,0
4,30153,0
3,30486,0
2,30819,0
4,31153,0
1,31153,0
2,31486,0
1,31819,0
3,32153,0
4,32486,0
2,32819,0
3,33153,0
1,33486,0
2,33653,0
4,33819,0
3,33819,0
1,34153,0
2,34486,0
4,34819,0
3,35153,0
1,35153,0
3,35486,0
2,35819,0
4,36153,0
1,36486,0
2,36486,0
4,36819,0
3,37153,0
1,37486,0
4,37819,0
2,37819,0
3,38153,0
2,38486,0
1,38819,0
3,39153,0
2,39486,0
1,39819,0
3,39819,0
4,40153,0
4,40486,0
2,40486,0
3,40819,0
4,41153,0
1,41486,0
3,41819,0
2,41819,0
2,42153,0
4,42486,0
3,42819,0
1,43153,0
2,43319,0
3,43486,0
4,43653,0
1,43819,0
1,44153,0
4,44153,0
1,44486,0
2,44486,0
4,44486,0
3,44819,0
3,45486,0
4,46153,0
4,46819,0
2,47486,0
2,48153,0
1,48819,0
1,49486,0
2,49819,0
4,49819,0
3,50153,0
3,50819,0
2,51486,0
2,52153,0
4,52819,0
4,53486,0
1,54153,0
1,54819,0
2,54986,0
4,55153,0
3,55153,0
1,55486,0
2,55819,0
3,56153,0
1,56486,0
4,56819,0
2,57153,0
3,57486,0
1,57819,0
2,58153,0
4,58486,0
3,58819,0
2,59153,0
1,59486,0
3,59819,0
2,60153,0
4,60486,0
4,60819,0
3,60819,0
3,61153,0
2,61153,0
2,61486,0
1,61486,0
1,61819,0
3,61819,0
3,62153,0
4,62153,0
4,62486,0
1,62486,0
1,62819,0
2,62819,0
2,63153,0
3,63153,0
3,63486,0
4,63486,0
4,63819,0
2,63819,0
2,64153,0
1,64153,0
4,64486,0
2,64486,0
1,64486,0
3,64819,0
1,65153,0
2,65486,0
4,65819,0
3,65819,0
1,65986,0
2,66153,0
3,66319,0
4,66486,0
2,66819,0
4,67153,0
3,67319,0
2,67486,0
1,67653,0
3,67819,0
2,68153,0
3,68486,0
3,68819,0
1,69153,0
2,69319,0
3,69486,0
4,69653,0
1,69819,0
1,70153,0
3,70486,0
3,70819,0
1,71153,0
2,71319,0
4,71486,0
3,71653,0
1,71819,0
2,72153,0
3,72486,0
2,72653,0
1,72819,0
4,72986,0
3,73153,0
1,73486,0
2,73819,0
2,74153,0
4,74486,0
3,74819,0
